Node ID,Distance from beggining,Latitude,Longitude 
253604710,398156.050380,39.483326,-1.099802
253604708,398200.410964,39.483376,-1.100315
1404339711,398272.133585,39.483455,-1.101144
1420260847,398328.887424,39.483519,-1.101800
253604686,398353.480026,39.483547,-1.102084
252834285,398378.553786,39.483567,-1.102375
1402933749,398457.903795,39.483644,-1.103295
252834272,398627.187223,39.483809,-1.105255
1407396922,398673.189225,39.483854,-1.105788
1407396926,398703.840158,39.483869,-1.106145
253603896,398721.068458,39.483942,-1.106322
253603899,398742.787098,39.484053,-1.106531
253603901,398768.437972,39.484021,-1.106826
253603886,398790.419926,39.483868,-1.106989
253603888,398815.197463,39.483645,-1.106976
339862989,398834.371717,39.483503,-1.107102
252834253,398866.947608,39.483354,-1.107429
252834250,398901.721781,39.483207,-1.107786
252834231,399254.730631,39.481505,-1.111258
252834210,399717.010918,39.479207,-1.115747
252834207,399773.887518,39.478830,-1.116195
252834192,400054.063593,39.476808,-1.118143
252834189,400096.144486,39.476560,-1.118513
252834166,400330.876255,39.475606,-1.120953
339832435,400698.478368,39.474139,-1.124791
252834142,400765.487814,39.473873,-1.125492
339832448,400822.408349,39.473653,-1.126090
339832391,400893.736823,39.473369,-1.126835
252834121,401192.614882,39.472276,-1.130016
252834087,401809.112831,39.469798,-1.136442
252834068,402317.813677,39.467780,-1.141760
252834046,402982.286882,39.465133,-1.148700
252834019,403791.475657,39.461903,-1.157147
252834009,404061.470776,39.460800,-1.159948
252833987,404732.919672,39.458003,-1.166880
252833966,405462.406146,39.454957,-1.174405
252833945,406167.619711,39.452010,-1.181678
252833927,406740.811006,39.449635,-1.187603
252833897,407636.465653,39.445863,-1.196820
1403957072,407977.629822,39.444437,-1.200338
252833872,408420.387670,39.442587,-1.204903
1404338895,408619.105211,39.441753,-1.206950
1403957039,408880.634828,39.440660,-1.209647
1403957038,408936.000274,39.440428,-1.210218
252833849,409165.375970,39.439468,-1.212582
252833834,409638.090721,39.437487,-1.217452
1404608550,409766.792917,39.436929,-1.218765
252833815,410452.524391,39.433960,-1.225764
252833791,410998.281410,39.431757,-1.231442
252833789,411058.151120,39.431543,-1.232082
252833788,411087.501678,39.431470,-1.232410
252833786,411145.024058,39.431390,-1.233072
252833785,411172.840883,39.431375,-1.233395
252833784,411199.754549,39.431380,-1.233708
252833783,411225.980787,39.431407,-1.234012
252833782,411251.460032,39.431455,-1.234302
252833780,411300.689343,39.431588,-1.234848
252833763,411642.715685,39.432620,-1.238600
252833761,411682.053672,39.432718,-1.239040
252833760,411701.179943,39.432745,-1.239260
252833759,411720.089060,39.432752,-1.239480
252833758,411738.501952,39.432735,-1.239693
252833757,411756.802858,39.432695,-1.239900
252833755,411793.249147,39.432560,-1.240287
252833738,412130.702463,39.430738,-1.243429
252833736,412163.346210,39.430628,-1.243782
252833734,412198.622650,39.430577,-1.244187
252833732,412230.444444,39.430579,-1.244557
252833730,412267.597400,39.430656,-1.244978
252833717,412468.534637,39.431398,-1.247111
252833715,412519.523234,39.431576,-1.247658
252833714,412545.090776,39.431617,-1.247951
252833713,412575.024747,39.431613,-1.248300
252833711,412602.442155,39.431557,-1.248611
252833709,412646.216148,39.431399,-1.249077
252833697,412877.189492,39.430345,-1.251395
252833696,412940.759935,39.430077,-1.252048
252833694,412972.210717,39.429979,-1.252392
252833692,413009.091772,39.429909,-1.252812
252833689,413090.130783,39.429778,-1.253740
252833685,413232.769512,39.429583,-1.255381
252833681,413316.413760,39.429483,-1.256347
252833643,414516.243652,39.428473,-1.270255
252833637,414707.610307,39.428343,-1.272477
252833621,415141.790903,39.427942,-1.277505
252833612,415337.426302,39.427797,-1.279775
252833610,415379.102864,39.427808,-1.280260
252833609,415399.880002,39.427832,-1.280500
252833607,415441.197762,39.427917,-1.280968
252833600,415586.411920,39.428438,-1.282518
252833598,415627.261082,39.428553,-1.282970
252833597,415647.640244,39.428587,-1.283203
252833596,415668.199191,39.428603,-1.283442
252833594,415708.043521,39.428585,-1.283905
252833592,415748.287571,39.428523,-1.284367
252833589,415814.041896,39.428382,-1.285110
252833587,415860.202817,39.428220,-1.285605
252833585,415908.034078,39.427983,-1.286070
252833582,415982.360342,39.427497,-1.286663
252833571,416207.292571,39.425847,-1.288178
252833559,416487.793374,39.423888,-1.290237
252833549,416661.580554,39.422498,-1.291162
252833546,416704.399178,39.422192,-1.291463
252833543,416745.640705,39.421965,-1.291843
427009231,417415.639969,39.418677,-1.298379
252833501,417474.591475,39.418389,-1.298956
427009243,417485.563747,39.418334,-1.299062
252833490,417632.270188,39.417593,-1.300475
252833486,417699.936817,39.417312,-1.301173
252833483,417743.823489,39.417200,-1.301663
252833481,417788.111042,39.417142,-1.302173
252833477,417878.706674,39.417053,-1.303222
252833466,418134.708512,39.416822,-1.306187
252833464,418177.668268,39.416767,-1.306682
252833463,418198.245430,39.416715,-1.306912
252833462,418218.481972,39.416630,-1.307120
252833460,418259.833770,39.416373,-1.307468
252833456,418349.233131,39.415690,-1.308017
252833452,418444.311900,39.415045,-1.308743
252833447,418559.435785,39.414303,-1.309678
252833445,418601.081919,39.414092,-1.310078
252833443,418643.172926,39.413965,-1.310540
252833442,418665.318926,39.413947,-1.310797
252833440,418714.658117,39.413973,-1.311370
252833436,418826.047942,39.414087,-1.312658
252833435,418854.698667,39.414093,-1.312992
252833434,418882.738330,39.414070,-1.313317
252833433,418911.361067,39.414013,-1.313642
252833431,418969.201422,39.413837,-1.314275
252833412,419536.673572,39.411948,-1.320412
252833408,419648.334267,39.411575,-1.321618
252833406,419704.005920,39.411352,-1.322198
252833403,419788.117999,39.410872,-1.322955
252833393,420069.599596,39.409027,-1.325198
252833390,420152.023178,39.408448,-1.325798
252833381,420372.989213,39.406815,-1.327263
252833378,420431.701572,39.406432,-1.327733
252833376,420469.913057,39.406302,-1.328145
252833375,420489.371747,39.406282,-1.328370
252833374,420509.279375,39.406283,-1.328602
252833372,420549.240204,39.406315,-1.329065
252833371,420569.315313,39.406305,-1.329298
252833370,420589.425039,39.406260,-1.329525
252833365,420690.867826,39.405783,-1.330532
252833363,420730.616169,39.405690,-1.330978
252833360,420790.343158,39.405652,-1.331672
252833359,420810.077861,39.405605,-1.331893
252833358,420829.856400,39.405522,-1.332097
252833356,420869.496929,39.405260,-1.332410
252833352,420949.479073,39.404598,-1.332775
252833350,420987.710959,39.404325,-1.333045
252833349,421006.319297,39.404230,-1.333223
252833348,421024.957796,39.404168,-1.333425
252833347,421043.483142,39.404137,-1.333637
252833346,421062.254062,39.404130,-1.333855
252833343,421119.990456,39.404195,-1.334522
252833342,421139.627458,39.404203,-1.334750
252833341,421159.413126,39.404180,-1.334978
252833340,421178.181636,39.404122,-1.335183
252833338,421214.051137,39.403910,-1.335498
252833336,421249.424278,39.403623,-1.335677
252833334,421284.525203,39.403308,-1.335703
252833329,421383.026450,39.402477,-1.335308
252833323,421516.733082,39.401275,-1.335363
252833317,421649.264735,39.400127,-1.334950
252833314,421711.256400,39.399572,-1.335018
252833311,421774.823664,39.399093,-1.335423
252833303,421963.435249,39.397900,-1.336983
252833300,422034.451057,39.397328,-1.337352
252833287,422371.496190,39.394343,-1.338033
252833278,422599.093941,39.392297,-1.338073
252833274,422702.639620,39.391418,-1.338473
252833265,422919.594112,39.389687,-1.339637
252833263,422964.622646,39.389390,-1.339993
252833256,423127.999366,39.388458,-1.341463
252833253,423200.144839,39.387940,-1.341968
252833243,423448.106061,39.385973,-1.343328
252833235,423646.359077,39.384338,-1.344248
252833231,423739.484056,39.383502,-1.344198
252833221,423977.111755,39.381460,-1.343382
252833218,424052.036561,39.380797,-1.343228
252833205,424374.515532,39.377928,-1.343782
252833197,424542.982265,39.376432,-1.343477
252833191,424662.858721,39.375380,-1.343783
252833164,424889.530480,39.373353,-1.344067
252833153,425102.715226,39.371440,-1.343908
252833150,425159.482975,39.370940,-1.344042
252833142,425313.136969,39.369702,-1.344835
252833139,425372.208211,39.369197,-1.345048
252833136,425431.911355,39.368660,-1.345068
252833125,425656.804275,39.366663,-1.344652
252833122,425718.207837,39.366117,-1.344753
252833119,425780.395353,39.365653,-1.345158
252833115,425865.523486,39.365192,-1.345948
252833112,425930.171598,39.364763,-1.346457
252833104,426106.539858,39.363410,-1.347527
252833101,426172.233838,39.362865,-1.347822
252833099,426217.507909,39.362458,-1.347847
252833096,426287.016901,39.361855,-1.347635
252833084,426578.666162,39.359533,-1.346057
252833080,426680.501557,39.358623,-1.345923
252833067,427017.099964,39.355667,-1.346763
252833059,427209.343278,39.354093,-1.347690
252833054,427325.846548,39.353225,-1.348448
252833045,427532.266126,39.352025,-1.350280
252833041,427622.463255,39.351313,-1.350783
252833037,427719.736875,39.350442,-1.350880
252833018,428260.314772,39.345593,-1.350418
252833010,428526.834823,39.343250,-1.349767
252832987,429317.346403,39.336572,-1.346615
252832970,429927.486802,39.331440,-1.344103
252832965,430103.026392,39.330067,-1.343097
252832961,430241.413191,39.329112,-1.342065
252832955,430448.131087,39.327983,-1.340155
252832952,430552.450847,39.327567,-1.339068
252832949,430657.422599,39.327240,-1.337923
252832941,430906.537947,39.326643,-1.335132
252832934,431154.703243,39.326172,-1.332312
252832914,431760.952444,39.325288,-1.325357
252832906,431947.666765,39.325048,-1.323208
252832904,431986.706167,39.324918,-1.322787
252832902,432025.667145,39.324688,-1.322445
252832898,432095.926554,39.324143,-1.322032
252832894,432160.600071,39.323575,-1.322192
252832885,432351.388754,39.322380,-1.323783
252832882,432411.278035,39.321938,-1.324182
252832874,432573.096815,39.320627,-1.323367
252832866,432717.574743,39.319330,-1.323473
252832861,432799.989838,39.318850,-1.324203
252832853,432935.615158,39.317807,-1.325020
252832845,433095.655009,39.317205,-1.326710
252832839,433196.758202,39.317000,-1.327855
252832837,433222.656517,39.316868,-1.328103
252832827,433361.110185,39.315672,-1.327658
252832825,433389.035700,39.315470,-1.327852
252832820,433475.397127,39.315123,-1.328750
252832810,433646.653945,39.314018,-1.330137
252832807,433686.076208,39.313683,-1.329987
252832802,433768.866685,39.313320,-1.329147
252832799,433807.362108,39.313015,-1.328935
252832785,434099.064398,39.310823,-1.330798
252832776,434270.153445,39.309292,-1.330988
252832772,434347.475889,39.308768,-1.331580
252832766,434461.091085,39.308458,-1.332838
252832762,434526.642702,39.308060,-1.333400
252832743,434826.949355,39.305518,-1.334580
252832741,434855.585039,39.305418,-1.334887
252832739,434884.938163,39.305440,-1.335227
252832732,434994.456087,39.306147,-1.336113
252832730,435024.325372,39.306275,-1.336418
252832729,435038.984098,39.306295,-1.336587
252832728,435053.361337,39.306285,-1.336753
252832720,435182.981139,39.305498,-1.337865
252832713,435311.533812,39.304922,-1.339160
252832707,435405.545406,39.304230,-1.339788
252832697,435548.566938,39.302950,-1.339625
252832681,435642.758102,39.302230,-1.340202
252832675,435728.577268,39.302177,-1.341197
252832673,435762.904184,39.302220,-1.341592
252832664,435915.511439,39.303183,-1.342855
252832662,435949.284079,39.303295,-1.343220
252832655,436070.988779,39.303442,-1.344622
252832652,436120.684615,39.303273,-1.345157
252832634,436288.791653,39.302300,-1.346652
252832631,436329.542336,39.302402,-1.347107
252832623,436455.698322,39.303217,-1.348127
252832622,436472.905016,39.303237,-1.348325
252832620,436511.622177,39.303207,-1.348773
252832614,436635.030254,39.302900,-1.350152
252832612,436674.516525,39.302882,-1.350610
252832607,436773.360595,39.302935,-1.351757
252832605,436811.040688,39.302853,-1.352182
252832598,436960.007893,39.301835,-1.353307
252832576,437551.303487,39.297473,-1.357237
252832569,437788.876721,39.295935,-1.359153
252832566,437879.376735,39.295560,-1.360087
252832544,438620.844190,39.293477,-1.368272
252832527,439177.562354,39.291057,-1.373935
252832497,440190.392189,39.288643,-1.385283
252832482,440666.217208,39.287497,-1.390610
252832471,440997.155504,39.286278,-1.394118
252832465,441172.245664,39.285402,-1.395808
252832451,441568.796502,39.282810,-1.398973
252832431,442038.476923,39.279800,-1.402802
252832396,443028.834242,39.281863,-1.413995
252832387,443270.339864,39.281542,-1.416770
252832373,443737.811761,39.282172,-1.422140
252832360,444196.032871,39.281983,-1.427458
252832358,444264.908553,39.281968,-1.428258
252832356,444332.960140,39.281993,-1.429048
252832325,445351.172800,39.283432,-1.440732
252832300,446182.495375,39.284618,-1.450268
1453545476,447563.786029,39.286657,-1.466100
252832240,447623.393299,39.286745,-1.466783
252832231,447705.421812,39.286818,-1.467732
252832228,447759.820658,39.286752,-1.468358
252832212,447893.076861,39.286078,-1.469638
330550690,448131.309961,39.284841,-1.471898
330550687,448198.070128,39.284645,-1.472631
330550685,448245.949756,39.284657,-1.473187
330550683,448278.956099,39.284704,-1.473566
330550681,448303.949884,39.284752,-1.473850
566202931,448306.233571,39.284748,-1.473876
330550680,448354.684737,39.284669,-1.474430
330550678,448415.416854,39.284562,-1.475122
659872829,448430.998164,39.284527,-1.475297
330550676,448478.019948,39.284421,-1.475826
330550675,448943.366043,39.282859,-1.480842
330550673,449388.618713,39.281327,-1.485621
330550672,449795.562346,39.280049,-1.490052
330550670,450361.592422,39.278156,-1.496156
330550668,450834.769836,39.276612,-1.501279
330550667,451269.734968,39.275181,-1.505982
330550666,451606.405188,39.274081,-1.509626
330550664,451708.888938,39.273915,-1.510797
330550661,452119.006394,39.273383,-1.515511
330550659,452479.942041,39.272933,-1.519664
330550656,452622.735456,39.273004,-1.521320
330550654,452943.846599,39.273507,-1.524994
330550652,453232.220997,39.273950,-1.528294
330550648,453311.760857,39.274039,-1.529211
330550645,453415.373432,39.273927,-1.530406
330550642,453576.513688,39.273684,-1.532252
330550641,453727.793784,39.273389,-1.533967
330550639,454069.916877,39.272543,-1.537788
330550637,454523.109481,39.271602,-1.542911
330550635,454780.544645,39.270809,-1.545721
330550632,454845.178673,39.270620,-1.546431
330550630,454966.893546,39.270123,-1.547691
330550628,455227.555493,39.269023,-1.550364
330550627,455549.503448,39.267645,-1.553653
330550625,455623.620063,39.267296,-1.554387
330550623,455705.036728,39.266823,-1.555108
330550622,455777.701175,39.266278,-1.555576
287930571,455842.068051,39.265738,-1.555844
287930572,456022.844971,39.264157,-1.556334
287930573,456129.367570,39.263363,-1.557025
287930574,456228.092258,39.262952,-1.558042
287930575,456584.675674,39.261826,-1.561921
287930576,457379.438103,39.259261,-1.570537
287930577,457512.567225,39.258614,-1.571837
287930578,457660.632176,39.258132,-1.573440
287930579,458075.402825,39.255431,-1.576763
287930580,458228.153043,39.254871,-1.578383
287930581,458508.098105,39.255001,-1.581630
287930582,458665.055882,39.254419,-1.583291
287930583,458786.861764,39.254160,-1.584666
287930584,459190.242478,39.253036,-1.589120
287930585,460282.965596,39.248117,-1.600106
287930586,463321.836475,39.238013,-1.632893
287930587,464975.119363,39.234157,-1.651433
268938645,470760.002835,39.213554,-1.713098
1312215522,471942.723378,39.209238,-1.725645
1119544353,472053.158819,39.208835,-1.726816
268938646,472081.053349,39.208733,-1.727112
268938647,472162.740443,39.208328,-1.727903
268938638,472231.775147,39.207859,-1.728428
1119544352,472399.483549,39.206519,-1.729321
268938639,474121.470633,39.192757,-1.738485
268938640,474236.164070,39.191792,-1.738955
268938643,474352.325508,39.190754,-1.739107
268938653,474549.385818,39.188984,-1.738993
268938652,474603.249533,39.188503,-1.739067
268938655,474707.514969,39.187611,-1.739440
268938654,474812.309483,39.186798,-1.740055
268938649,475686.861539,39.180569,-1.746250
268938648,475788.819407,39.179756,-1.746797
268938651,475889.447515,39.178879,-1.747085
268938650,475965.048526,39.178200,-1.747130
268938661,476187.768404,39.176208,-1.746860
268938660,476262.764893,39.175537,-1.746948
268938663,476364.870909,39.174656,-1.747282
268938662,477616.754875,39.164242,-1.752800
1119526884,478278.318947,39.158763,-1.755789
268938657,478399.719522,39.157757,-1.756338
268938656,478551.821222,39.156448,-1.756850
268938659,478631.325178,39.155746,-1.757025
268938658,478738.689497,39.154781,-1.757067
268938670,478946.118654,39.152931,-1.756758
268938671,479024.622550,39.152225,-1.756760
268938668,479130.367936,39.151287,-1.756962
268938669,479237.009316,39.150391,-1.757403
268938666,479348.128452,39.149548,-1.758095
268938667,479405.888357,39.149155,-1.758533
268938664,479801.038169,39.146732,-1.761885
268938665,479877.755494,39.146164,-1.762390
268938678,479984.779495,39.145271,-1.762853
268938679,480239.627311,39.143070,-1.763677
268938676,480352.795553,39.142185,-1.764325
268938677,480436.448134,39.141628,-1.764977
268938674,480491.375786,39.141323,-1.765478
268938675,480706.593930,39.140427,-1.767690
268938672,480863.412108,39.139622,-1.769183
268938673,480992.903868,39.138809,-1.770258
268938688,481150.710607,39.137672,-1.771353
1312107151,481834.452040,39.132275,-1.775152
415747252,483721.908305,39.117377,-1.785639
531793159,488624.690118,39.078762,-1.813062
531793158,488923.499059,39.076409,-1.814734
531793157,489314.373389,39.073328,-1.816914
531793156,489484.286538,39.071988,-1.817860
1312107202,490055.637967,39.067486,-1.821050
531793155,490337.615492,39.065264,-1.822624
531793154,491312.555781,39.057582,-1.828067
1535835976,491408.346179,39.056816,-1.828575
1535812733,491647.267057,39.055010,-1.830073
1535812732,491660.856862,39.054905,-1.830155
1535812730,491669.497878,39.054857,-1.830233
1535812729,491678.914437,39.054840,-1.830340
1535812728,491686.046123,39.054859,-1.830419
1535812726,491695.009195,39.054925,-1.830479
1535812677,491705.360645,39.054832,-1.830468
1535812678,491716.261841,39.054928,-1.830494
1535812687,491724.155995,39.054985,-1.830548
1535812688,491733.843476,39.055032,-1.830643
1535812689,491745.623946,39.055052,-1.830777
1535812690,491756.222842,39.055039,-1.830898
1535812691,491763.651475,39.055001,-1.830969
1535812692,491774.310354,39.054928,-1.831049
1535812693,491784.556393,39.054840,-1.831085
1535812694,491792.794248,39.054767,-1.831070
1535812695,491802.309874,39.054687,-1.831030
1535812702,491810.816984,39.054627,-1.830969
1535812703,491820.286359,39.054586,-1.830873
1535812705,491829.775601,39.054508,-1.830829
1535812707,491838.760406,39.054432,-1.830796
1535812708,491850.737122,39.054324,-1.830785
1535812653,491861.268089,39.054230,-1.830791
1535812652,491864.290073,39.054204,-1.830802
1535812650,491884.824228,39.054033,-1.830892
1535812642,491921.431822,39.053745,-1.831097
1535812641,491985.152792,39.053241,-1.831447
1535812640,492039.078459,39.052814,-1.831745
1535812638,492092.781126,39.052397,-1.832059
1535812637,492115.847648,39.052214,-1.832183
1535812636,492165.389732,39.051828,-1.832470
1535812635,492188.431337,39.051657,-1.832621
1535812634,492212.199789,39.051486,-1.832787
1535812633,492237.935294,39.051318,-1.832992
1535812625,492263.283594,39.051175,-1.833220
1535812624,492288.486371,39.051045,-1.833459
1535835985,492322.025551,39.050969,-1.833835
1535835982,492351.688578,39.050902,-1.834168
1535812580,492367.685619,39.050844,-1.834337
1535812581,492378.105966,39.050827,-1.834456
1535812583,492386.724558,39.050786,-1.834540
1535812590,492397.032607,39.050712,-1.834612
1535812551,492408.247136,39.050613,-1.834642
1535812549,492422.493608,39.050524,-1.834760
1535812547,492435.396940,39.050443,-1.834867
1535812546,492451.192609,39.050323,-1.834966
1535812545,492467.157077,39.050187,-1.835023
1535812544,492479.069361,39.050080,-1.835037
1535812543,492491.788204,39.049967,-1.835015
1535812535,492528.990896,39.049635,-1.834968
1535812533,492560.443750,39.049353,-1.834933
1535812532,492578.826144,39.049189,-1.834908
1535812530,492601.354273,39.048986,-1.834900
1535812529,492623.710448,39.048786,-1.834919
1535812528,492643.461687,39.048609,-1.834938
1535812527,492664.392962,39.048423,-1.834979
1535812526,492683.606234,39.048257,-1.835040
1535812525,492707.871361,39.048054,-1.835144
1535812524,492724.774544,39.047914,-1.835218
1535812519,492752.140962,39.047696,-1.835367
1535812517,492931.368957,39.046282,-1.836363
1535812514,493375.098817,39.042787,-1.838843
1535812512,493536.835569,39.041512,-1.839743
1535812511,493580.987041,39.041164,-1.839990
1535812509,493606.198536,39.040974,-1.840149
1535812508,493651.495311,39.040649,-1.840465
1535812507,493703.600320,39.040293,-1.840858
1535812506,493731.689194,39.040153,-1.841128
1535812434,493761.048724,39.040022,-1.841424
1535812435,493770.345395,39.040065,-1.841517
1535812436,493780.129005,39.040073,-1.841630
1535812438,493791.026147,39.040039,-1.841748
1535812440,493801.197549,39.039971,-1.841827
1535812441,493810.525766,39.039891,-1.841859
1535812442,493819.816883,39.039808,-1.841846
1535812443,493830.541520,39.039726,-1.841780
1535835977,493838.368620,39.039687,-1.841705
1535812425,493843.187228,39.039674,-1.841652
1535835979,493851.015499,39.039672,-1.841561
1535812429,493858.883458,39.039694,-1.841475
1535821466,493864.080564,39.039721,-1.841426
1535821473,493871.043812,39.039740,-1.841349
1535821474,493877.774555,39.039724,-1.841274
1535821476,493883.035532,39.039710,-1.841216
1535821478,493889.879811,39.039696,-1.841139
1535821483,493939.261684,39.039481,-1.840638
1535821540,493950.192197,39.039415,-1.840544
1535821541,493959.802311,39.039358,-1.840460
1535821524,493966.133211,39.039307,-1.840427
1535821527,493977.712968,39.039204,-1.840415
1535821528,493987.908951,39.039127,-1.840351
1535821463,493994.084393,39.039094,-1.840293
1535821459,494003.824874,39.039064,-1.840399
1535821458,494019.817282,39.038979,-1.840548
1535821457,494041.961643,39.038843,-1.840735
1535821456,494073.701795,39.038625,-1.840973
1535821453,494100.692879,39.038436,-1.841169
1535821451,494167.523708,39.037960,-1.841642
1535821448,494214.486163,39.037612,-1.841950
1535821437,494230.164251,39.037472,-1.841964
1535821435,494231.101993,39.037476,-1.841973
1535821432,494244.493710,39.037425,-1.842113
1535821430,494281.036401,39.037146,-1.842337
1535821428,494374.551800,39.036421,-1.842886
1535821425,494436.117731,39.035934,-1.843226
1535821423,494482.625153,39.035570,-1.843490
1535821421,494526.752807,39.035223,-1.843739
1535821420,494555.901669,39.034992,-1.843898
1535821418,494604.541368,39.034607,-1.844166
1535821417,494623.340733,39.034455,-1.844260
1535821415,495028.680550,39.031264,-1.846529
1535821401,495137.902978,39.030393,-1.847114
1535821398,495154.808152,39.030268,-1.847225
1535821393,495175.625565,39.030100,-1.847330
1535821392,495207.330798,39.029842,-1.847488
1535821391,495237.947977,39.029595,-1.847643
1535707177,495260.881421,39.029411,-1.847764
1535707176,495315.819077,39.028962,-1.848030
1535707175,495363.934114,39.028554,-1.848214
1535707174,495393.672392,39.028296,-1.848304
1535707171,495427.783449,39.027993,-1.848371
1535707169,495467.098012,39.027643,-1.848432
1535707166,495531.057406,39.027068,-1.848432
1535707163,495551.561774,39.026883,-1.848432
1535707151,495566.276729,39.026754,-1.848470
1535707148,495583.166290,39.026622,-1.848565
1535707146,495600.472058,39.026529,-1.848727
1535707144,495614.095324,39.026449,-1.848846
1535707246,495617.571578,39.026480,-1.848842
1535707243,495627.710192,39.026570,-1.848860
1535707230,495637.494271,39.026646,-1.848917
1535707135,495649.210510,39.026709,-1.849026
1535707228,495655.721061,39.026725,-1.849098
1535707226,495663.359864,39.026727,-1.849187
1535707221,495673.409103,39.026700,-1.849297
1535707219,495680.772066,39.026687,-1.849381
1535707217,495688.233347,39.026690,-1.849467
1535707206,495697.426176,39.026706,-1.849571
1535707202,495704.633447,39.026712,-1.849654
1535707199,495755.510653,39.026937,-1.850167
1535707326,495764.444595,39.026997,-1.850237
1535707327,495773.519618,39.027061,-1.850301
1535707328,495779.909385,39.027111,-1.850337
1535707332,495788.971508,39.027187,-1.850377
1535730663,495795.643889,39.027234,-1.850424
1535182115,495799.586799,39.027268,-1.850438
1535707398,495804.640971,39.027304,-1.850475
1535182116,495810.277774,39.027343,-1.850515
1535182117,495819.791669,39.027385,-1.850612
1535182118,495828.645469,39.027398,-1.850713
1535182119,495836.000475,39.027389,-1.850797
1535182102,495843.226832,39.027362,-1.850874
1535182103,495855.779594,39.027282,-1.850976
1535182104,495866.404028,39.027192,-1.851017
1535182105,495875.626775,39.027109,-1.851014
1535182106,495882.753569,39.027049,-1.850986
1535182100,495888.527581,39.027006,-1.850950
1535182107,495899.722143,39.026943,-1.850848
1535182120,495913.893915,39.026832,-1.850766
1535182121,495924.856150,39.026735,-1.850748
1535182122,495940.372729,39.026595,-1.850744
1535182123,495957.173532,39.026452,-1.850807
1535182124,495992.024479,39.026152,-1.850924
1535182125,496035.811160,39.025776,-1.851072
1535182126,496093.823805,39.025281,-1.851283
1535182127,496136.007629,39.024921,-1.851440
1535182128,496189.744740,39.024475,-1.851678
1535730681,496225.309477,39.024176,-1.851826
1535697422,497085.012975,39.017358,-1.856518
1535697424,497152.903143,39.016800,-1.856838
1535697426,497210.574791,39.016324,-1.857103
1535697427,497279.461283,39.015770,-1.857459
1535697430,497316.549264,39.015480,-1.857670
1535803989,497350.008692,39.015225,-1.857875
1535697439,497356.709041,39.015174,-1.857916
268943332,497360.101177,39.015150,-1.857941
268938683,497453.934122,39.014436,-1.858521
1535730673,497465.610047,39.014352,-1.858601
343697221,497466.856476,39.014343,-1.858610
343697222,497503.927454,39.014088,-1.858886
343697223,497553.174670,39.013745,-1.859248
343697224,497569.819054,39.013628,-1.859368
343697225,497588.658765,39.013505,-1.859518
343697226,497623.984563,39.013274,-1.859798
430047643,497642.020425,39.013168,-1.859957
343697227,497652.451464,39.013107,-1.860048
343835817,497710.381310,39.012781,-1.860571
343835818,497756.295598,39.012543,-1.861005
343835819,497837.218141,39.012173,-1.861812
343835820,497896.966309,39.011969,-1.862451
343835821,497918.316631,39.011900,-1.862682
343835907,497939.176104,39.011845,-1.862913
343835912,498000.319346,39.011711,-1.863599
343835917,498046.132681,39.011651,-1.864124
343835923,498069.202878,39.011626,-1.864389
343835928,498140.761170,39.011601,-1.865216
343835936,498240.009428,39.011671,-1.866362
343835941,498292.276449,39.011704,-1.866965
343835949,498396.553164,39.011801,-1.868165
343835955,498502.026843,39.011879,-1.869382
429598604,498561.100015,39.011927,-1.870063
343835959,498578.937707,39.011940,-1.870269
343835964,498682.891729,39.011966,-1.871471
343835979,498781.961333,39.011930,-1.872617
343835991,498834.052123,39.011869,-1.873215
343835997,498937.110442,39.011732,-1.874394
343836003,498987.537700,39.011647,-1.874968
343836013,499037.029566,39.011541,-1.875524
343836019,499111.578454,39.011351,-1.876351
343836024,499185.860806,39.011150,-1.877171
343836029,499236.642082,39.010989,-1.877722
342378759,499358.796393,39.010571,-1.879029
342378762,499581.761754,39.009726,-1.881369
342378765,499819.188633,39.008826,-1.883861
342378768,500073.502727,39.007876,-1.886538
342378771,500230.177635,39.007287,-1.888186
342378774,500479.117482,39.006365,-1.890811
342381730,500827.923916,39.005048,-1.894475
342381734,501114.914473,39.003972,-1.897494
529939220,501386.571650,39.002950,-1.900349
342381738,501438.942421,39.002753,-1.900900
529940392,501636.705885,39.002015,-1.902982
342381742,501704.830257,39.001761,-1.903699
529940388,501744.968403,39.001610,-1.904121
529939645,501898.140995,39.001034,-1.905731
342381747,501940.192030,39.000876,-1.906173
342381751,502237.965585,38.999757,-1.909304
342381754,502523.821942,38.998674,-1.912305
342400157,502586.274714,38.998416,-1.912946
342400160,502649.042387,38.998127,-1.913570
342400162,502680.856202,38.997964,-1.913873
342400165,502744.123344,38.997617,-1.914453
342400167,502808.025164,38.997238,-1.915008
342400170,502871.831037,38.996829,-1.915526
342400172,502904.158768,38.996609,-1.915771
342400174,502936.368295,38.996384,-1.916006
342400177,503001.222400,38.995908,-1.916440
342400179,503033.743168,38.995661,-1.916641
342400181,503098.580964,38.995153,-1.917010
342400184,503131.397712,38.994890,-1.917183
342400186,503164.087826,38.994625,-1.917345
342400189,503197.456529,38.994347,-1.917492
342400191,503230.494528,38.994068,-1.917623
342400194,503263.708801,38.993784,-1.917740
342400196,503330.003306,38.993209,-1.917942
342400198,503363.655155,38.992912,-1.918023
342400200,503396.923402,38.992618,-1.918092
342400202,503430.491881,38.992319,-1.918146
342400205,503497.574243,38.991718,-1.918213
342400207,503598.969788,38.990807,-1.918258
342400210,503735.590266,38.989579,-1.918317
